@relation ellipsoid.50d10c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10}

@data
-0.010059,0.118713,-0.030791,0.005018,0.190898,-0.040871,0.02726,0.073426,-0.05341,-0.13441,-0.034123,-0.109255,0.069949,-0.009737,-0.082871,-0.089215,-0.182053,-0.046745,-0.04259,-0.116275,-0.006804,0.041605,-0.001261,-0.015829,0.09103,0.037755,0.124821,0.055303,0.005819,0.022523,-0.136604,0.023774,0.121249,-0.046821,-0.071053,-0.066464,0.216896,-0.065996,-0.017362,-0.101809,-0.008945,0.098633,-0.069073,0.079398,0.003094,-0.057447,0.186932,-0.083974,-0.094141,0.043896,Cluster4
-0.044153,0.095174,0.019191,0.025,0.137464,-0.057848,0.033131,0.073803,-0.105525,-0.11788,-0.017689,-0.065703,0.050899,-0.015481,-0.060341,-0.032698,-0.159368,-0.084252,-0.094431,-0.121217,-0.002023,0.082007,0.016891,0.017064,0.067708,0.064083,0.09138,0.046394,-0.000157,0.053547,-0.078508,0.000472,0.061659,-0.028118,-0.049074,-0.002601,0.207905,-0.085132,-0.026566,-0.049183,0.026106,0.0388,-0.039651,0.062479,-0.033116,-0.04691,0.139146,-0.08358,-0.088672,0.007035,Cluster4
-0.13354,0.360894,-0.21413,-0.03979,0.43864,-0.097299,0.058954,0.223762,-0.046886,-0.374252,-0.162222,-0.33013,0.31276,-0.052425,-0.156818,-0.21894,-0.390865,-0.113387,-0.109275,-0.224767,0.028712,0.079037,-0.052177,-0.085206,0.201482,0.038594,0.277653,0.26197,-0.058968,-0.086176,-0.421736,0.017507,0.263721,-0.140667,-0.232246,-0.230834,0.679069,-0.126795,-0.148155,-0.373747,-0.027339,0.405234,-0.152653,0.145243,-0.051257,-0.16491,0.532993,-0.212068,-0.304999,0.17719,Cluster4
0.035384,0.022628,0.049515,0.021824,0.101063,-0.015035,0.021651,0.017318,-0.059213,-0.029393,0.022657,-0.000644,-0.036184,0.015223,-0.044678,-0.034486,-0.104148,-0.018462,-0.016043,-0.075805,-0.006141,0.023769,0.013788,0.011563,0.040737,0.048615,0.059481,-0.02838,0.033359,0.07378,-0.00133,0.027426,0.066371,-0.000104,-0.00813,0.003431,0.023466,-0.032532,0.027501,0.019345,0.00029,-0.021149,-0.031239,0.064599,0.01999,-0.015264,0.040403,-0.027481,-0.01579,-0.016017,Cluster4
-0.047922,0.138776,-0.016511,0.016393,0.217017,-0.05079,0.034943,0.069211,-0.042318,-0.157531,-0.080604,-0.085973,0.10678,-0.011496,-0.083051,-0.077973,-0.19746,-0.080858,-0.049786,-0.112045,0.003078,0.047142,0.013566,-0.010831,0.117841,0.043175,0.141624,0.062337,-0.020067,0.007108,-0.169987,0.049547,0.102406,-0.065659,-0.050199,-0.076769,0.239391,-0.068999,-0.038327,-0.110458,0.004526,0.122953,-0.06512,0.100659,0.010501,-0.048705,0.213398,-0.098947,-0.111254,0.069123,Cluster4
-0.084136,0.271599,-0.111196,0.071072,0.291379,-0.051559,-0.005772,0.147348,-0.067821,-0.21372,-0.071452,-0.165563,0.053625,-0.073843,-0.149797,-0.21696,-0.271491,0.009505,0.014695,-0.23979,-0.016478,0.041229,-0.101722,-0.101528,0.19415,0.038436,0.246452,0.149622,-0.003884,-0.030097,-0.17312,-0.016952,0.043172,-0.150447,-0.089886,-0.163607,0.388188,-0.102965,-0.03133,-0.241874,-0.062004,0.250023,-0.05702,0.155414,0.016115,-0.159595,0.313031,-0.080114,-0.15683,0.078492,Cluster4
-0.063214,0.243771,-0.13155,-0.004456,0.334619,-0.059479,0.033998,0.155021,-0.042649,-0.266192,-0.089037,-0.228415,0.21023,-0.03396,-0.127933,-0.15964,-0.27252,-0.078112,-0.068089,-0.152193,0.005262,0.073182,-0.033426,-0.043016,0.143001,0.030666,0.208785,0.159161,-0.037943,-0.038209,-0.2934,0.0129,0.19715,-0.108273,-0.144632,-0.143149,0.470344,-0.108881,-0.08622,-0.244597,-0.016813,0.25356,-0.112504,0.119845,-0.011643,-0.10613,0.380975,-0.166532,-0.195765,0.114059,Cluster4
0.015306,0.089211,0.005255,0.008127,0.163178,-0.025908,0.036039,0.072845,-0.060674,-0.091142,-0.00537,-0.066913,0.038116,-0.005691,-0.072456,-0.089749,-0.154576,-0.025122,-0.040487,-0.098829,-0.006426,0.021345,0.000859,-0.00341,0.064318,0.039948,0.102573,0.035258,0.0061,0.040215,-0.082063,0.027923,0.112376,-0.031955,-0.056711,-0.045318,0.155345,-0.055829,-0.019636,-0.064801,-0.00153,0.04879,-0.058659,0.082368,0.021457,-0.044345,0.125693,-0.061763,-0.072772,0.022556,Cluster4
-0.008437,0.151736,-0.033464,0.017652,0.215553,0.008783,0.026299,0.086866,-0.057825,-0.15615,-0.056561,-0.106794,0.082602,0.02589,-0.058898,-0.082195,-0.225945,-0.040554,-0.032692,-0.105434,0.016878,0.068429,0.030574,-0.027793,0.114965,0.037049,0.108376,0.056584,0.014549,-0.008131,-0.166374,0.063673,0.112045,-0.087396,-0.066797,-0.081793,0.245738,-0.059764,-0.014053,-0.089615,0.046901,0.101278,-0.060432,0.073014,0.005313,-0.060346,0.199819,-0.085162,-0.13924,0.026394,Cluster4
-0.096161,0.122671,-0.075027,-0.149438,0.315638,-0.054478,0.060846,0.057748,-0.068735,-0.129547,-0.132157,-0.154555,0.130256,0.078386,-0.061677,-0.083084,-0.359835,-0.034749,0.008601,-0.088585,-0.061081,-0.022347,-0.072608,0.021496,0.115216,-0.009019,0.083613,0.241331,-0.07177,0.045368,-0.224728,0.030501,0.148778,-0.048048,-0.053715,-0.043716,0.31469,-0.123361,-0.065138,-0.268077,0.003526,0.145214,-0.158575,0.103597,-0.021729,-0.129495,0.308767,0.00698,-0.238285,0.038581,Cluster4
-0.139735,0.398031,-0.246828,-0.026585,0.463262,-0.094721,0.043456,0.2392,-0.031478,-0.413011,-0.196217,-0.371931,0.368125,-0.078492,-0.175651,-0.23048,-0.389094,-0.128394,-0.119714,-0.205469,0.011883,0.092595,-0.049527,-0.091431,0.212996,0.018155,0.294806,0.282271,-0.078861,-0.101567,-0.493929,0.00102,0.264239,-0.165649,-0.23341,-0.256591,0.7547,-0.136381,-0.167382,-0.422453,-0.027312,0.431971,-0.161667,0.144317,-0.046202,-0.169296,0.590641,-0.25074,-0.296949,0.190842,Cluster4
-0.049441,0.115107,-0.115043,-0.045382,0.226853,0.035165,0.034202,0.038397,-0.119642,-0.194069,-0.042616,-0.074895,0.208786,0.046855,-0.014328,0.055322,-0.223319,-0.076719,-0.123297,-0.149758,0.009419,0.047772,-0.070107,-0.006368,-0.065252,0.024995,0.140558,0.037538,-0.032452,0.056439,-0.210816,0.038191,0.208223,-0.122428,-0.18855,-0.083094,0.250848,-0.085718,-0.049786,-0.11773,-0.007251,0.087347,-0.047857,0.059847,-0.027432,-0.090184,0.234143,-0.110924,-0.124394,-0.017423,Cluster4
-0.125164,0.309467,-0.144009,-0.001652,0.352682,-0.064486,0.024834,0.179352,-0.046967,-0.306664,-0.141387,-0.262132,0.266722,-0.03769,-0.124624,-0.192579,-0.307092,-0.119632,-0.124023,-0.153375,-0.007075,0.096389,-0.009784,-0.059913,0.171686,0.020217,0.213599,0.190884,-0.073015,-0.064827,-0.366145,-0.046906,0.233187,-0.108545,-0.197663,-0.165594,0.584668,-0.113486,-0.115282,-0.273994,-0.01812,0.344858,-0.125347,0.163698,-0.013515,-0.129886,0.457295,-0.174954,-0.219033,0.116258,Cluster4
-0.018376,0.205468,-0.084362,0.012177,0.332021,-0.06727,0.034189,0.156599,-0.059272,-0.290453,-0.096604,-0.253478,0.163791,0.013935,-0.107128,-0.118288,-0.253805,-0.0933,-0.06126,-0.120891,0.021361,0.055748,0.035935,-0.001328,0.144389,-0.003468,0.178097,0.16455,-0.033861,0.003625,-0.235759,0.031616,0.161004,-0.008352,-0.067381,-0.113409,0.391036,-0.094565,-0.050529,-0.185186,-0.029389,0.209449,-0.060663,0.101063,-0.028877,-0.107518,0.335597,-0.11729,-0.171468,0.048908,Cluster4
0.03779,0.029117,0.044216,0.03759,0.109832,-0.039953,-0.005442,0.028448,-0.072925,-0.047144,0.040495,-0.003613,-0.019512,0.01521,-0.024182,-0.022517,-0.088279,-0.021633,0.001609,-0.072751,-0.001452,0.043153,0.011774,-0.010727,0.069981,0.044687,0.050192,-0.022664,0.007057,0.075109,-0.019351,0.042684,0.060512,-0.001955,-0.013234,-0.011302,0.029208,-0.044192,0.043852,0.017245,-0.006988,-0.005447,-0.051588,0.073437,0.027729,-0.020134,0.044048,-0.008567,-0.032671,-0.002989,Cluster4
-0.055353,0.165677,0.004295,-0.073441,0.107928,-0.063203,-0.002943,0.044389,-0.042903,-0.061215,-0.030296,-0.060255,-0.004428,-0.024415,-0.035912,-0.071785,-0.155367,-0.039227,-0.040846,-0.179084,-0.00999,-0.003229,0.020359,0.002313,0.112523,-0.019202,0.193097,0.074006,-0.056722,0.049817,-0.102751,0.066563,0.136249,0.031031,-0.070352,-0.150337,0.234924,-0.046118,-0.104992,-0.127837,0.013813,0.072807,-0.011995,0.052704,-0.013648,-0.160304,0.162279,-0.044563,-0.043243,0.09365,Cluster4
-0.067664,0.183908,-0.088554,0.076781,0.225747,0.050534,0.039866,0.052924,-0.033088,-0.178787,-0.098894,-0.212467,0.117126,-0.069475,-0.020512,-0.179058,-0.188759,0.037153,-0.05064,-0.186817,0.022685,0.05164,-0.032708,-0.083615,0.052531,-0.007618,0.204117,0.085044,-0.048026,0.010841,-0.232594,0.021541,0.196036,0.004396,-0.094524,-0.164269,0.196899,-0.153336,-0.020717,-0.118887,-0.0154,0.241208,-0.093509,0.084922,0.008338,-0.115766,0.307248,-0.080022,-0.1917,0.068353,Cluster4
-0.029139,0.477088,-0.281009,-0.078544,0.492433,-0.044286,0.146244,0.223818,-0.145205,-0.41263,-0.197507,-0.418593,0.366679,-0.094898,-0.263304,-0.275535,-0.408669,-0.154106,-0.140589,-0.258582,-0.012015,0.103702,-0.007323,-0.202716,0.201332,-0.036329,0.421351,0.299748,-0.133929,-0.089965,-0.523815,-0.029909,0.324834,-0.135561,-0.140914,-0.329505,0.784454,-0.132849,-0.248475,-0.483823,0.005151,0.444512,-0.156014,0.208166,-0.014753,-0.155814,0.586522,-0.218972,-0.361836,0.204299,Cluster4
0.054713,0.007076,0.050308,-0.03636,0.11555,-0.058466,0.041808,0.044046,-0.094871,-0.063245,-0.02804,0.026127,0.019484,-0.054054,-0.022216,0.009786,-0.113674,-0.046479,-0.024601,-0.070711,-0.062221,0.015414,-0.011686,0.001522,0.044409,0.090122,0.097563,-0.020914,0.073933,0.039077,-0.056709,0.008493,0.109768,0.018874,-0.016388,0.036017,0.060523,0.040368,0.033485,-0.014755,-0.013587,-0.046564,-0.084735,0.080961,0.03276,-0.005342,0.053067,-0.080108,-0.001224,0.016415,Cluster4
-0.182138,0.435858,-0.303357,-0.043068,0.466164,-0.140559,0.029071,0.271517,-0.089276,-0.496076,-0.178153,-0.472248,0.421709,-0.106728,-0.233001,-0.279622,-0.448658,-0.130732,-0.197739,-0.198426,-0.002731,0.064733,-0.07276,-0.149563,0.222583,0.010294,0.328066,0.383791,-0.129413,-0.127291,-0.558753,-0.023913,0.321808,-0.232404,-0.206626,-0.369815,0.920886,-0.16717,-0.174352,-0.511021,-0.015267,0.502814,-0.219732,0.111899,-0.072634,-0.224344,0.682724,-0.277571,-0.33785,0.224731,Cluster4
-0.008052,0.127187,-0.035662,0.030484,0.219065,-0.015646,0.008614,0.062777,-0.036998,-0.11822,-0.05632,-0.102619,0.074444,0.025903,-0.045472,-0.097447,-0.148541,-0.025222,-0.025401,-0.087766,0.008404,0.02145,0.004692,0.001614,0.150774,0.058006,0.096996,0.034469,0.042943,0.010644,-0.117308,0.062386,0.089541,-0.036079,-0.053852,-0.087463,0.207469,-0.028828,-0.036451,-0.052377,0.022585,0.058476,-0.109546,0.041963,-0.019163,-0.023874,0.135379,-0.075173,-0.060479,0.070553,Cluster4
-0.129456,0.355698,-0.211565,-0.028137,0.419206,-0.077274,0.050662,0.217123,-0.050723,-0.371377,-0.172179,-0.335621,0.327967,-0.06721,-0.160862,-0.21873,-0.359053,-0.11549,-0.110632,-0.201301,0.01069,0.086438,-0.040586,-0.078959,0.184316,0.034187,0.268602,0.257698,-0.067704,-0.074207,-0.444974,0.007106,0.252754,-0.153817,-0.20857,-0.231688,0.681271,-0.135594,-0.146161,-0.37792,-0.027522,0.388382,-0.150134,0.147575,-0.043001,-0.15039,0.53164,-0.223426,-0.269474,0.172854,Cluster4
-0.084153,0.273199,-0.154686,-0.010117,0.345862,-0.067195,0.038813,0.166153,-0.04481,-0.287167,-0.12596,-0.24973,0.233886,-0.044301,-0.13204,-0.16975,-0.29471,-0.091578,-0.087487,-0.164634,0.003715,0.072228,-0.031072,-0.058901,0.156784,0.027745,0.218774,0.184497,-0.042745,-0.044056,-0.335548,0.009391,0.201072,-0.114772,-0.157706,-0.171456,0.517067,-0.101675,-0.102708,-0.278519,-0.01912,0.284837,-0.121017,0.117801,-0.02688,-0.120799,0.413316,-0.176753,-0.205684,0.122448,Cluster4
-0.095278,0.373265,-0.130776,-0.053619,0.172837,0.020085,0.082615,-0.008882,-0.034455,-0.16191,-0.189396,-0.258295,0.246008,-0.138622,-0.120035,-0.056444,-0.331583,-0.012389,-0.061385,-0.02853,0.063647,0.060206,-0.030823,-0.086416,0.153688,0.044158,0.188393,0.222232,0.075875,0.000382,-0.405607,0.059632,0.145461,-0.194563,-0.121788,-0.249937,0.507719,-0.076599,-0.112278,-0.315735,0.035374,0.320643,-0.099626,0.115128,0.087463,-0.133892,0.286343,-0.132409,-0.225862,0.119455,Cluster4
-0.145798,0.386152,-0.298538,0.007952,0.486953,-0.119599,0.05767,0.277615,-0.048461,-0.455462,-0.221536,-0.401977,0.386412,-0.06818,-0.190755,-0.258309,-0.40145,-0.082175,-0.129897,-0.226844,-0.050282,0.095945,-0.079322,-0.062801,0.227058,0.010804,0.373756,0.268261,-0.105511,-0.131754,-0.510765,-0.037541,0.26423,-0.190188,-0.246505,-0.254464,0.787875,-0.113274,-0.176448,-0.399803,-0.034632,0.472378,-0.144417,0.121829,-0.016462,-0.175214,0.654958,-0.204452,-0.31582,0.213903,Cluster4
-0.151013,0.280301,-0.214426,0.003088,0.381003,-0.11854,-0.00144,0.163268,-0.080377,-0.327107,-0.138852,-0.278311,0.325414,-0.115094,-0.18878,-0.151172,-0.271597,-0.127416,-0.142301,-0.255109,0.075372,0.082933,-0.045066,-0.070875,0.210172,0.10498,0.245751,0.155774,-0.053699,-0.077444,-0.401693,0.038102,0.216467,-0.145634,-0.18348,-0.289068,0.573502,-0.220915,-0.228964,-0.263881,-0.069991,0.286679,-0.088889,0.131515,-0.039566,-0.045556,0.478106,-0.174968,-0.29332,0.114458,Cluster4
-0.016604,0.134648,-0.046591,0.004129,0.205804,-0.031944,0.046094,0.089619,-0.058106,-0.129769,-0.060371,-0.089796,0.077356,-0.002857,-0.097987,-0.097532,-0.179299,-0.056139,-0.042178,-0.091978,-0.005574,0.039252,-0.009322,-0.008303,0.093384,0.024109,0.128164,0.065684,-0.004126,0.0203,-0.152921,0.008986,0.127724,-0.054908,-0.065035,-0.081309,0.222432,-0.049081,-0.051281,-0.083483,0.002537,0.107814,-0.0793,0.075254,-0.001338,-0.081783,0.195223,-0.085155,-0.111912,0.043533,Cluster4
-0.021458,0.129407,-0.003062,0.023784,0.159608,-0.028595,0.056593,0.096269,-0.07596,-0.108834,0.006191,-0.000169,0.038435,-0.009921,-0.101892,-0.087983,-0.184246,-0.038304,-0.047693,-0.115021,0.01123,0.055221,-0.039111,-0.000489,0.056461,0.014975,0.102742,0.049555,-0.006718,0.030426,-0.102205,0.025642,0.106528,-0.032898,-0.057282,-0.043313,0.150725,-0.02755,0.028153,-0.094291,0.008693,0.093327,-0.019591,0.120693,-0.007831,-0.081265,0.112367,-0.097338,-0.062262,0.059668,Cluster4
-0.157103,0.449375,-0.288966,-0.034079,0.50009,-0.106143,0.063577,0.263046,-0.036572,-0.461963,-0.228352,-0.414693,0.418809,-0.088752,-0.186571,-0.255571,-0.423215,-0.144041,-0.130191,-0.218563,0.004088,0.096965,-0.049671,-0.096612,0.235969,0.01773,0.325985,0.332805,-0.088266,-0.112104,-0.553267,-0.001043,0.286862,-0.184889,-0.262617,-0.284098,0.847387,-0.150297,-0.18982,-0.473957,-0.029094,0.488291,-0.182663,0.143593,-0.06318,-0.190752,0.661278,-0.27914,-0.334903,0.21553,Cluster4
-0.137922,0.255832,-0.226945,-0.03545,0.540545,-0.082245,0.021749,0.234968,-0.134709,-0.428757,-0.162697,-0.263488,0.376856,-0.145136,-0.246786,-0.21164,-0.417374,-0.133101,-0.104947,-0.246113,-0.013753,0.012389,-0.065126,-0.061167,0.170303,0.14103,0.260587,0.269161,-0.10919,-0.091534,-0.411455,0.082518,0.290157,-0.150228,-0.138235,-0.2352,0.594821,-0.130216,-0.25881,-0.326353,-0.07576,0.276716,-0.13649,0.197665,-0.01526,-0.133412,0.481543,-0.180735,-0.187042,0.249175,Cluster4
0.009072,0.085494,-0.005864,0.044193,0.172686,-0.011562,0.040807,0.060011,-0.038379,-0.148935,-0.022146,-0.157123,0.045657,-0.024343,-0.077753,-0.06807,-0.156193,-0.033323,-0.079398,-0.038441,0.023582,0.100234,0.017222,-0.043692,0.091605,0.106864,0.149044,0.090084,0.009116,0.034952,-0.110935,-0.002799,0.135774,-0.059019,-0.139135,-0.029976,0.206862,-0.05281,0.003469,-0.094321,-0.007372,0.107799,0.017406,0.064266,0.003437,-0.056248,0.16073,-0.10573,-0.088377,0.059008,Cluster4
-0.124832,0.334915,-0.238756,-0.029579,0.499857,-0.124412,0.038853,0.249659,-0.05683,-0.382392,-0.18549,-0.336498,0.324033,-0.100902,-0.174152,-0.245483,-0.390562,-0.082066,-0.144011,-0.19085,0.01096,0.116597,-0.015581,-0.108614,0.186525,-0.017496,0.299458,0.279914,-0.111873,-0.151398,-0.4821,-0.019399,0.277505,-0.143559,-0.235255,-0.300311,0.753378,-0.140238,-0.149758,-0.424044,-0.024836,0.472793,-0.146686,0.146743,-0.019153,-0.150802,0.594748,-0.27455,-0.337202,0.191749,Cluster4
-0.013449,0.147753,-0.050889,0.008966,0.223801,-0.029787,0.017369,0.093912,-0.046867,-0.147934,-0.038628,-0.122981,0.091388,-0.008821,-0.071558,-0.106393,-0.194856,-0.059381,-0.041405,-0.107288,0.002556,0.048155,-0.003487,-0.018729,0.105575,0.045933,0.130368,0.066467,-0.00373,0.024038,-0.164118,0.020228,0.13159,-0.050735,-0.080477,-0.079862,0.270258,-0.069998,-0.055389,-0.115714,-0.003522,0.126724,-0.072038,0.08089,-0.013518,-0.070891,0.221347,-0.102359,-0.110982,0.054015,Cluster4
-0.113094,0.348072,-0.205434,-0.007568,0.389768,-0.077359,0.080292,0.204689,-0.067946,-0.337972,-0.160886,-0.294851,0.302321,-0.040675,-0.151342,-0.180808,-0.341236,-0.121438,-0.086077,-0.188872,0.015187,0.100279,-0.054034,-0.094158,0.177372,0.0148,0.247982,0.242848,-0.066363,-0.056641,-0.38345,0.011074,0.240397,-0.132651,-0.175078,-0.238319,0.613298,-0.123967,-0.127708,-0.338209,-0.024695,0.348366,-0.12436,0.134379,0.001376,-0.133522,0.480224,-0.20645,-0.263678,0.146418,Cluster4
-0.167869,0.41354,-0.220002,-0.01264,0.477293,-0.105274,0.026898,0.229224,-0.096326,-0.472617,-0.19528,-0.410016,0.423644,-0.089157,-0.217404,-0.243433,-0.403063,-0.192674,-0.134797,-0.255688,0.042934,0.115097,-0.074755,-0.080439,0.225418,0.035932,0.314327,0.295063,-0.068417,-0.062273,-0.555682,0.004972,0.242834,-0.229262,-0.216933,-0.292511,0.829676,-0.128215,-0.195255,-0.442538,-0.022034,0.474972,-0.14782,0.121629,-0.099727,-0.200647,0.655972,-0.242305,-0.306966,0.176227,Cluster4
-0.00518,0.216137,-0.128087,0.050112,0.281192,-0.08303,-0.013877,0.252393,-0.068645,-0.264666,-0.083843,-0.265128,0.185997,-0.047932,-0.105482,-0.184248,-0.22998,-0.16043,0.00993,-0.191357,0.023066,0.143261,0.016776,-0.090415,0.040173,0.086516,0.211016,0.146666,0.009088,-0.066382,-0.228013,-0.005975,0.195292,-0.206713,-0.09593,-0.097137,0.385836,-0.188919,-0.094443,-0.286411,-0.041484,0.214948,-0.079514,0.031672,-0.083445,-0.116126,0.33543,-0.1822,-0.199218,0.166893,Cluster4
-0.154958,0.429843,-0.270965,-0.023466,0.500547,-0.106898,0.044894,0.266398,-0.031281,-0.460186,-0.225714,-0.405956,0.404359,-0.073051,-0.18473,-0.253194,-0.432583,-0.145237,-0.123166,-0.201079,0.020216,0.110439,-0.053348,-0.106836,0.234284,0.033675,0.312588,0.314803,-0.076509,-0.109593,-0.549921,-0.007147,0.287115,-0.186757,-0.247578,-0.278327,0.821924,-0.137546,-0.180619,-0.475378,-0.042528,0.485913,-0.172564,0.16091,-0.055444,-0.186709,0.637727,-0.27011,-0.337587,0.203136,Cluster4
0.079508,0.052804,-0.011921,0.005571,0.209665,0.088059,0.064158,0.059616,-0.046634,-0.090719,0.057041,-0.056548,0.047814,-0.010573,-0.046438,0.017639,-0.202259,-0.106342,-0.019491,-0.099741,0.035091,0.062946,0.078906,-0.05072,0.09854,0.108601,0.181533,0.05715,0.085106,0.042878,-0.136046,0.101668,0.061917,-0.026151,-0.135044,-0.077825,0.115094,-0.117662,0.03317,-0.049733,0.024315,0.083499,-0.01448,0.054039,0.048803,-0.031955,0.096195,-0.118757,-0.111305,0.057153,Cluster4
0.047169,0.041774,0.038853,-0.000357,0.114711,-0.001907,0.03062,0.016316,-0.054773,-0.032585,0.02422,-0.020202,-0.016802,0.018195,-0.062789,-0.043022,-0.095836,-0.010968,-0.03413,-0.084957,0.006602,0.028732,0.01161,0.027961,0.025858,0.036779,0.047997,-0.014365,0.014902,0.084108,-0.020554,0.034638,0.067771,0.016118,0.017356,0.00176,0.070464,-0.038666,0.022218,0.003823,-0.013063,-0.041527,-0.035138,0.072871,0.022639,-0.018131,0.047822,-0.045616,-0.0217,-0.014103,Cluster4
-0.169716,0.429223,-0.27481,-0.019277,0.480239,-0.106105,0.057946,0.241209,-0.038716,-0.440656,-0.208261,-0.411915,0.398778,-0.089596,-0.183067,-0.232596,-0.410922,-0.144118,-0.135766,-0.218134,0.016749,0.094041,-0.048648,-0.098699,0.219555,0.016788,0.306831,0.320864,-0.076997,-0.131521,-0.532609,-0.004582,0.277464,-0.178288,-0.249814,-0.262856,0.824525,-0.150118,-0.176137,-0.458824,-0.026793,0.475607,-0.166308,0.15725,-0.056818,-0.181812,0.636606,-0.264025,-0.331115,0.195793,Cluster4
-0.178984,0.373394,-0.254819,-0.040616,0.556315,-0.090682,0.067901,0.23649,-0.020897,-0.517266,-0.207698,-0.472767,0.434186,-0.10238,-0.1918,-0.211493,-0.418088,-0.131075,-0.12057,-0.245737,0.037626,0.120102,-0.062776,-0.134699,0.274044,0.120888,0.345959,0.316445,-0.095588,-0.124125,-0.576667,0.039975,0.28034,-0.187087,-0.187758,-0.228557,0.797388,-0.168548,-0.126676,-0.411603,0.005553,0.506898,-0.236023,0.163846,-0.027238,-0.217446,0.633204,-0.219039,-0.285265,0.208741,Cluster4
-0.046384,0.158939,-0.03787,-0.074757,0.195733,0.019552,0.010242,0.085035,-0.068839,-0.171868,-0.019388,-0.111071,0.099566,-0.031611,-0.043165,-0.047981,-0.211025,-0.072061,0.016805,-0.096411,-0.032613,-0.051653,0.006273,-0.006016,0.060323,0.051422,0.11229,0.039693,0.029925,0.015293,-0.137167,0.004425,0.097587,-0.041665,-0.029383,-0.061731,0.133557,-0.072596,-0.052111,-0.116084,-0.002895,0.087093,-0.072752,0.132093,0.021531,-0.084717,0.193116,-0.095985,-0.075506,-0.013266,Cluster4
0.02901,0.015695,0.012944,0.005248,0.12036,-0.034281,0.033956,0.021597,-0.064329,-0.042938,0.039093,-0.006041,-0.009605,0.010516,-0.03944,-0.043675,-0.132664,-0.015699,-0.027091,-0.035267,-0.000932,0.019556,0.00414,0.029282,0.046104,0.059499,0.071602,-0.000647,0.040329,0.096226,-0.012711,0.040441,0.108143,-0.035508,-0.016644,0.000028,0.066052,-0.024586,0.021479,0.007623,-0.021454,-0.010502,-0.005715,0.057413,0.013197,-0.011825,0.043149,-0.024696,-0.032006,-0.012287,Cluster4
-0.001299,0.096338,-0.021915,0.017113,0.180078,-0.026113,0.029106,0.04847,-0.05485,-0.111066,-0.02032,-0.094669,0.049548,-0.004234,-0.065971,-0.085408,-0.165687,-0.037374,-0.048678,-0.106828,-0.003166,0.034141,0.003645,-0.015225,0.083019,0.037783,0.118636,0.040802,0.014687,0.038786,-0.117759,0.018352,0.110953,-0.044387,-0.059755,-0.04926,0.18719,-0.057865,-0.015618,-0.085071,-0.006084,0.085941,-0.054262,0.079529,0.006313,-0.050449,0.168151,-0.07204,-0.078241,0.026611,Cluster4
-0.045968,0.239876,-0.139032,-0.015184,0.290766,-0.049044,0.026665,0.176754,-0.046214,-0.236757,-0.094678,-0.197091,0.208982,-0.056946,-0.12365,-0.150367,-0.245888,-0.087464,-0.069568,-0.15621,-0.026697,0.072642,-0.018168,-0.053441,0.125911,0.025101,0.194572,0.129112,-0.017902,-0.033505,-0.259142,0.023405,0.182147,-0.115042,-0.133276,-0.124906,0.436853,-0.06196,-0.077951,-0.209044,-0.016775,0.204528,-0.110886,0.088259,-0.012704,-0.118611,0.297318,-0.096402,-0.215662,0.105444,Cluster4
-0.009428,0.121793,-0.006461,0.034393,0.251563,-0.022246,-0.001743,0.058787,-0.110347,-0.136115,-0.025132,-0.109512,0.139903,0.007404,-0.099912,-0.12848,-0.184428,-0.010115,-0.028329,-0.113835,0.015393,-0.000814,-0.014413,-0.024268,0.066819,0.062866,0.15515,0.100695,-0.036077,-0.050921,-0.160566,0.017253,0.120909,-0.083092,-0.088024,-0.095872,0.256223,0.004392,-0.060431,-0.184027,-0.028141,0.127313,-0.123212,0.095562,0.049891,-0.056347,0.240669,-0.141766,-0.133473,0.047698,Cluster4
