@relation ellipsoid.50d4c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4}

@data
-0.164275,-0.00078,-0.060997,-0.000713,-0.04187,-0.093268,0.017031,-0.000555,0.011041,0.137082,-0.101976,0.051375,-0.003315,0.058826,0.043624,-0.020767,0.001625,0.054451,0.056787,-0.012863,0.023091,-0.078985,0.025247,0.050617,0.058594,-0.005493,-0.02023,0.044152,0.008103,-0.026275,-0.088222,-0.016998,0.078004,-0.035768,0.085928,-0.043987,0.021968,-0.003154,-0.052711,0.090555,-0.009016,-0.052162,0.028601,-0.091102,-0.032746,0.003624,-0.053209,0.025587,-0.051073,-0.029745,Cluster1
-0.097681,-0.003926,-0.05001,0.022842,-0.033453,-0.033857,-0.040704,0.022874,-0.018898,0.074524,-0.037002,0.060129,-0.009937,0.052487,0.003469,-0.005891,-0.015457,0.048681,0.025838,-0.01917,-0.001889,0.008938,0.020687,-0.001935,0.018471,0.005145,-0.015448,0.052749,-0.022353,-0.019323,-0.079141,0.009858,0.044554,0.002685,0.031438,-0.025492,-0.016497,0.008163,-0.030129,0.047639,0.023448,-0.069625,0.015199,-0.03846,-0.015209,-0.003393,-0.042384,0.057924,0.005514,-0.02254,Cluster1
-0.248447,0.001326,-0.078415,-0.03042,-0.048793,-0.176887,0.088962,-0.028546,0.052114,0.21045,-0.187272,0.048914,0.001617,0.071257,0.089035,-0.034679,0.025992,0.067309,0.086679,0.009598,0.048862,-0.175675,0.02584,0.119257,0.106739,-0.027708,-0.016627,0.024789,0.048003,-0.033079,-0.108881,-0.049053,0.114757,-0.077549,0.142835,-0.062974,0.06192,-0.00921,-0.083389,0.14267,-0.039589,-0.028363,0.041749,-0.162642,-0.053361,0.015425,-0.066388,-0.012206,-0.131467,-0.033873,Cluster1
-0.322716,-0.004746,-0.070176,-0.046731,-0.067142,-0.234438,0.134951,-0.050056,0.07938,0.278915,-0.264075,0.026506,0.003648,0.084378,0.126071,-0.036557,0.048654,0.072129,0.108665,0.018663,0.075255,-0.25066,0.021109,0.165515,0.139524,-0.046274,-0.020131,0.026741,0.069781,-0.039699,-0.10544,-0.076212,0.132314,-0.106136,0.184897,-0.071164,0.104012,-0.003617,-0.105897,0.185818,-0.061319,-0.015806,0.057511,-0.218154,-0.078604,0.029449,-0.077703,-0.04133,-0.191536,-0.041717,Cluster1
-0.066515,-0.008357,-0.042508,0.03793,-0.022652,0.001055,-0.062854,0.036852,-0.029113,0.037541,0.000925,0.055361,-0.014416,0.044687,-0.012798,0.002723,-0.020708,0.044651,0.019102,-0.028627,-0.013162,0.04671,0.022154,-0.027704,0.002853,0.008193,-0.014463,0.063641,-0.036791,-0.012203,-0.072123,0.026449,0.029876,0.013907,0.00685,-0.016743,-0.037124,0.005497,-0.025051,0.028738,0.030843,-0.078714,0.008549,-0.01282,-0.002335,-0.007308,-0.032967,0.077618,0.034444,-0.024296,Cluster1
-0.198456,0.009731,-0.069748,-0.010262,-0.048214,-0.115747,0.05939,-0.034559,0.03731,0.168809,-0.150749,0.051154,-0.007419,0.072563,0.079568,-0.037671,0.008171,0.069726,0.056237,0.011994,0.016152,-0.103124,0.028077,0.066136,0.081284,-0.012692,-0.029195,0.03794,0.031109,-0.027116,-0.096736,-0.041023,0.079802,-0.050225,0.088913,-0.072061,0.01989,0.000344,-0.057477,0.106364,-0.01591,-0.056354,0.045169,-0.121063,-0.045476,0.007273,-0.066723,0.020481,-0.054635,-0.038233,Cluster1
-0.17681,-0.003015,-0.066727,-0.003337,-0.040757,-0.097346,0.024156,-0.000238,0.025193,0.143711,-0.112494,0.051927,0.002446,0.058515,0.058401,-0.010566,-0.002541,0.067984,0.060884,-0.008789,0.03621,-0.093278,0.016638,0.055435,0.068236,-0.014651,-0.014442,0.031075,0.010151,-0.023926,-0.081927,-0.018721,0.08129,-0.03932,0.098148,-0.041963,0.022041,-0.007962,-0.053272,0.106855,-0.002021,-0.047357,0.022422,-0.094709,-0.026865,0.005976,-0.05326,0.031887,-0.075818,-0.037524,Cluster1
-0.31241,0.001378,-0.088097,-0.064483,-0.04418,-0.243952,0.140865,-0.046972,0.088251,0.299395,-0.259617,0.046935,0.019756,0.095546,0.135478,-0.049316,0.036895,0.060422,0.098729,0.013855,0.079949,-0.264401,0.024088,0.168212,0.144633,-0.0406,-0.010606,0.014475,0.085342,-0.053781,-0.118743,-0.081134,0.135188,-0.103188,0.181173,-0.107293,0.104606,-0.019018,-0.090146,0.202653,-0.084309,-0.002223,0.085953,-0.198289,-0.067332,0.032934,-0.075881,-0.03513,-0.195352,-0.06892,Cluster1
-0.121305,0.034422,-0.046569,0.027502,-0.028964,-0.045127,-0.043444,0.00954,0.01888,0.073894,-0.064502,0.044111,-0.01773,0.055709,0.025137,-0.006873,-0.012878,0.033047,0.031803,-0.026794,0.019535,-0.006687,0.030549,-0.00654,0.024591,-0.006739,0.016321,0.047141,-0.017093,-0.012872,-0.087245,0.010706,0.059247,-0.011042,0.046723,-0.047068,-0.012692,0.007348,-0.036167,0.047266,-0.007222,-0.061316,0.003176,-0.034828,-0.027401,0.00952,-0.069255,0.046812,-0.02131,-0.036295,Cluster1
-0.248151,0.0054,-0.07445,-0.033408,-0.051261,-0.172128,0.085283,-0.026614,0.048553,0.214335,-0.1802,0.044453,0.011302,0.063628,0.079235,-0.037796,0.030181,0.067629,0.093977,0.009712,0.046175,-0.160124,0.029401,0.118989,0.107984,-0.025684,-0.009715,0.027867,0.044081,-0.026328,-0.108083,-0.048647,0.108606,-0.063465,0.137006,-0.069859,0.057855,-0.014442,-0.082517,0.137451,-0.040586,-0.027092,0.040566,-0.154317,-0.052768,0.017237,-0.06874,-0.019398,-0.139329,-0.038825,Cluster1
-0.121229,-0.004937,-0.056425,0.01755,-0.035583,-0.054812,-0.017466,0.014413,-0.007349,0.097389,-0.061845,0.058326,-0.005788,0.050567,0.02029,-0.011729,-0.011398,0.049745,0.040601,-0.015428,0.008942,-0.026043,0.016778,0.019312,0.035195,-0.005117,-0.018792,0.049877,-0.015715,-0.024436,-0.087493,-0.001375,0.056516,-0.013079,0.055176,-0.038751,-0.002983,0.006204,-0.038333,0.063425,0.008744,-0.060683,0.022042,-0.053138,-0.022628,-0.000597,-0.0422,0.048255,-0.022557,-0.026584,Cluster1
-0.130828,-0.010111,-0.0532,0.025989,-0.065949,-0.071163,-0.024888,0.025683,-0.021138,0.111746,-0.092719,0.062953,-0.014712,0.052642,0.032771,-0.01263,-0.009562,0.056772,0.011143,0.009184,0.004493,-0.015785,0.000903,0.033797,0.037157,-0.027547,-0.009442,0.04069,-0.015897,-0.023435,-0.067646,-0.021843,0.07243,-0.010064,0.060034,-0.052992,-0.001143,-0.018515,-0.043564,0.046524,0.019631,-0.076039,0.009614,-0.067455,-0.036093,-0.023179,-0.053448,0.048252,-0.014321,-0.036042,Cluster1
-0.180441,0.016261,-0.076269,0.001578,-0.044491,-0.10047,0.042319,-0.009109,0.015151,0.137485,-0.101438,0.038338,-0.020169,0.062389,0.024107,-0.013877,0.00261,0.045449,0.021945,0.001395,0.003466,-0.09245,0.015668,0.058203,0.073912,-0.0436,0.006534,0.057847,0.007782,-0.023659,-0.116975,-0.011108,0.082061,-0.055414,0.069262,-0.06286,0.010245,0.007472,-0.04727,0.058332,-0.010469,-0.044677,0.02138,-0.114489,-0.031562,0.011207,-0.054307,0.047761,-0.057026,-0.056505,Cluster1
-0.06016,-0.001519,-0.039075,0.027163,-0.036924,0.006901,-0.085871,0.04431,-0.035711,0.046672,0.002166,0.063549,-0.017479,0.053441,-0.009857,-0.007607,-0.016103,0.042932,0.011029,-0.025968,-0.012798,0.06202,0.018484,-0.031918,-0.009845,0.008432,-0.01772,0.062958,-0.044532,-0.02115,-0.077445,0.023604,0.023105,0.027803,-0.001234,-0.011454,-0.036622,0.009853,-0.009164,0.012518,0.047454,-0.080681,0.008244,-0.004871,-0.001179,-0.005388,-0.042184,0.08497,0.038076,-0.020504,Cluster1
-0.071885,-0.014019,-0.043162,0.03036,-0.027166,-0.005254,-0.061089,0.013491,-0.023131,0.056257,-0.011036,0.06418,-0.017632,0.048792,-0.006491,0.001064,-0.027269,0.033664,0.026974,-0.025682,-0.014943,0.023236,0.034122,-0.022907,-0.006941,0.007522,-0.005889,0.071772,-0.020618,-0.024749,-0.078052,0.016111,0.038618,0.022281,0.019147,-0.023023,-0.026661,0.01546,-0.023282,0.022713,0.031264,-0.071159,0.008033,-0.029697,-0.01274,0.006638,-0.04234,0.070245,0.016696,-0.027876,Cluster1
-0.217517,0.002024,-0.069121,-0.02687,-0.032642,-0.117064,0.081005,-0.009497,0.054059,0.184349,-0.147144,0.028246,-0.046762,0.056378,0.059092,-0.008537,0.032461,0.059273,0.083758,0.012134,-0.013486,-0.132008,0.061467,0.085224,0.061972,-0.040312,-0.005549,0.016941,0.046868,-0.023852,-0.122532,-0.01921,0.057779,-0.054374,0.107421,-0.082505,0.046146,-0.048885,-0.078579,0.151135,0.000097,-0.018074,0.055937,-0.112968,-0.048182,0.01495,-0.018696,-0.012094,-0.11041,-0.016617,Cluster1
-0.30551,0.011885,-0.091936,-0.045828,-0.061802,-0.234917,0.142768,-0.042182,0.077399,0.272626,-0.237127,0.051908,-0.004718,0.074271,0.1299,-0.05759,0.047104,0.068604,0.122679,0.015892,0.069075,-0.256713,0.026021,0.163278,0.14324,-0.051949,-0.023306,0.027063,0.078113,-0.036506,-0.125278,-0.083738,0.143425,-0.11716,0.190725,-0.078917,0.102889,-0.025539,-0.106232,0.180673,-0.045588,-0.007985,0.060552,-0.213607,-0.072267,0.031063,-0.065395,-0.050116,-0.187569,-0.049489,Cluster1
-0.08859,-0.004009,-0.050302,0.026357,-0.036174,-0.028246,-0.041741,0.026879,-0.019334,0.067988,-0.027962,0.056617,-0.011826,0.053047,0.005438,-0.006574,-0.017464,0.047722,0.03047,-0.022782,-0.002411,0.016744,0.022331,-0.009814,0.018919,0.005222,-0.012395,0.05557,-0.025694,-0.018353,-0.079691,0.014316,0.046788,0.005263,0.027712,-0.02091,-0.019935,0.010248,-0.02471,0.044188,0.023874,-0.068815,0.013488,-0.035662,-0.01287,-0.007614,-0.041755,0.058049,0.009946,-0.019978,Cluster1
-0.104875,0.002666,-0.050305,0.017923,-0.030133,-0.050184,-0.026459,0.022027,-0.014348,0.077251,-0.048983,0.043378,-0.003132,0.048517,0.017241,-0.001106,-0.01078,0.061805,0.032543,-0.011345,0.004945,-0.000252,0.031518,0.008343,0.007359,0.000693,-0.012508,0.033854,-0.016355,-0.027019,-0.077077,0.00663,0.067733,-0.007446,0.056422,-0.028141,0.000885,0.00664,-0.030404,0.053344,0.013801,-0.076546,0.012592,-0.059099,-0.010728,0.005429,-0.048564,0.041286,-0.005202,-0.019108,Cluster1
-0.292237,0.001484,-0.079085,-0.039881,-0.059001,-0.210158,0.12288,-0.043166,0.06827,0.252643,-0.232055,0.045316,0.001423,0.073958,0.108664,-0.048309,0.039018,0.07047,0.103369,0.010673,0.056945,-0.229691,0.024477,0.149206,0.130095,-0.037501,-0.020073,0.025448,0.067693,-0.035523,-0.11141,-0.065297,0.132196,-0.094843,0.175336,-0.077082,0.087765,-0.014529,-0.09719,0.168857,-0.057291,-0.016969,0.054671,-0.197515,-0.064937,0.023185,-0.07155,-0.034088,-0.164189,-0.03824,Cluster1
-0.215261,-0.003893,-0.06787,-0.034483,-0.082569,-0.157183,0.090421,-0.012794,0.039658,0.183561,-0.161879,0.062014,0.009974,0.067645,0.076841,-0.015135,0.038877,0.068381,0.068543,-0.002378,0.043439,-0.165583,0.034979,0.109317,0.089412,-0.042334,-0.012022,0.034253,0.035481,-0.030138,-0.110452,-0.032638,0.103549,-0.073821,0.140403,-0.059901,0.047954,-0.011902,-0.078194,0.132579,-0.022319,-0.04934,0.034413,-0.163633,-0.04214,0.016675,-0.05178,-0.011101,-0.127304,-0.029516,Cluster1
-0.067952,-0.008713,-0.052899,0.041158,-0.03954,-0.001186,-0.070726,0.026245,-0.022587,0.022715,-0.014189,0.071777,-0.011719,0.05427,-0.004253,0.005236,-0.016221,0.052318,0.017344,-0.028112,-0.024659,0.053477,0.018111,-0.018116,-0.013172,0.00013,-0.012039,0.058204,-0.056731,-0.031725,-0.08737,0.023967,0.038453,0.017018,0.014334,-0.017003,-0.042893,-0.004382,-0.018647,0.036797,0.033791,-0.08179,-0.000478,-0.004137,-0.030025,-0.027052,-0.046689,0.076936,0.02045,-0.031425,Cluster1
-0.318928,-0.007878,-0.087816,-0.052385,-0.039802,-0.216431,0.143033,-0.028417,0.075041,0.272687,-0.240336,0.03741,0.016294,0.088383,0.10116,-0.056025,0.051386,0.068712,0.119151,0.008725,0.084981,-0.226022,0.042022,0.174098,0.137558,-0.049683,0.000346,0.047728,0.073357,-0.02449,-0.133511,-0.069663,0.150841,-0.116505,0.190612,-0.075156,0.094827,-0.010643,-0.109454,0.17678,-0.056559,-0.011464,0.051471,-0.221213,-0.057495,0.027266,-0.067289,-0.028909,-0.185199,-0.042087,Cluster1
-0.240891,-0.006255,-0.076304,-0.03355,-0.046198,-0.162772,0.064994,-0.029173,0.042823,0.210693,-0.169692,0.040178,-0.003784,0.070798,0.07961,-0.045257,0.026265,0.054159,0.072773,0.00844,0.051474,-0.161562,0.01355,0.099164,0.101044,-0.033002,-0.01485,0.046671,0.04126,-0.022459,-0.106548,-0.048717,0.108455,-0.082561,0.135079,-0.064144,0.060606,-0.018046,-0.076819,0.135692,-0.037364,-0.034213,0.037745,-0.154754,-0.061622,0.022841,-0.057693,-0.015154,-0.118039,-0.032801,Cluster1
-0.157918,-0.005121,-0.052612,-0.000909,-0.044665,-0.086219,0.006382,0.014075,0.005883,0.122302,-0.105395,0.057199,-0.008075,0.040341,0.033033,-0.01893,0.005056,0.055153,0.045084,-0.011442,0.010742,-0.057739,0.025,0.038546,0.048307,-0.01145,-0.015777,0.050328,-0.007703,-0.02783,-0.096792,-0.013817,0.067313,-0.028615,0.070556,-0.029027,0.016943,0.012225,-0.047705,0.080452,-0.010563,-0.055828,0.013999,-0.08426,-0.032763,0.009307,-0.046391,0.037946,-0.039862,-0.026744,Cluster1
-0.070714,-0.008413,-0.058778,0.024016,-0.038551,-0.0158,-0.046863,0.035509,-0.045586,0.055297,-0.030565,0.077238,-0.020009,0.047411,-0.000595,-0.01576,-0.018409,0.047744,0.036892,-0.015368,-0.007575,0.028799,0.026771,-0.01871,0.02125,0.010187,-0.010136,0.064231,-0.030764,-0.030482,-0.071676,0.015386,0.040821,0.015031,0.003036,-0.023856,-0.009919,0.021382,-0.024356,0.035386,0.027842,-0.079486,0.000553,-0.012042,0.001037,-0.012755,-0.046434,0.070492,0.01996,-0.019229,Cluster1
-0.140323,-0.002039,-0.056431,0.010025,-0.040793,-0.070961,-0.004247,0.008775,0.000371,0.110875,-0.077033,0.056187,-0.00704,0.057805,0.028306,-0.0149,-0.004488,0.052429,0.046356,-0.013102,0.012342,-0.044209,0.021809,0.031014,0.043566,-0.005945,-0.015482,0.047545,-0.004671,-0.023154,-0.087269,-0.00615,0.06595,-0.018533,0.063017,-0.035543,0.004811,0.002476,-0.042497,0.072483,0.005517,-0.058643,0.022885,-0.07261,-0.027473,0.001804,-0.048453,0.038847,-0.034143,-0.026681,Cluster1
-0.251081,-0.008423,-0.06855,-0.022725,-0.02629,-0.149822,0.078701,-0.023749,0.053375,0.175859,-0.141656,0.050525,0.008439,0.085568,0.091552,-0.055836,-0.002186,0.076295,0.073392,0.042328,0.013367,-0.186804,0.027071,0.09996,0.088084,-0.000155,-0.061031,0.044631,0.040239,0.001144,-0.099937,-0.073991,0.13351,-0.073222,0.134103,-0.064604,0.060896,-0.013141,-0.099526,0.115981,-0.049629,-0.036524,0.044734,-0.18675,-0.026225,0.020316,-0.064791,-0.005531,-0.135687,-0.059875,Cluster1
-0.053784,-0.004733,-0.044606,0.038919,-0.029008,0.006834,-0.07562,0.037714,-0.037107,0.031435,0.007897,0.062632,-0.012921,0.046225,-0.017873,0.002264,-0.028973,0.043198,0.013764,-0.026661,-0.014778,0.060528,0.020387,-0.035975,-0.005926,0.011343,-0.014493,0.061239,-0.043607,-0.015558,-0.072806,0.026787,0.028321,0.024727,0.001042,-0.012665,-0.041971,0.012122,-0.01277,0.017091,0.040227,-0.080913,0.006104,-0.00313,-0.005913,-0.009867,-0.036057,0.07991,0.04052,-0.018882,Cluster1
-0.300371,0.00394,-0.079951,-0.047878,-0.06127,-0.212993,0.133123,-0.053741,0.064715,0.258384,-0.237509,0.042295,-0.001127,0.080185,0.110001,-0.051047,0.046415,0.065432,0.102046,0.022202,0.066264,-0.240095,0.029706,0.167684,0.139452,-0.034175,-0.008927,0.024078,0.066323,-0.03138,-0.11246,-0.071064,0.135693,-0.097767,0.183682,-0.068478,0.086422,-0.009417,-0.089503,0.168499,-0.064292,-0.018469,0.062492,-0.211175,-0.056439,0.023204,-0.076076,-0.03981,-0.171222,-0.047296,Cluster1
-0.127399,-0.015071,-0.047299,0.028762,-0.063091,-0.029542,-0.024896,0.032677,-0.007178,0.070694,-0.061188,0.055045,0.004971,0.053998,0.006275,-0.007636,-0.01889,0.038594,0.013282,-0.029223,0.002387,0.013666,0.047766,-0.004861,-0.002666,0.020584,-0.027857,0.040275,-0.021948,-0.019092,-0.08982,0.015991,0.052943,-0.007505,0.03185,-0.04118,-0.03746,-0.018656,-0.037832,0.050179,0.015036,-0.102214,-0.009808,-0.040163,-0.023419,0.003399,-0.022217,0.079917,-0.008308,-0.03346,Cluster1
-0.112627,-0.020831,-0.053077,0.026958,-0.020773,-0.041149,-0.022074,0.034831,-0.017559,0.086074,-0.047164,0.043684,-0.009287,0.044527,-0.002202,0.010454,-0.023623,0.051909,0.021242,-0.032647,0.018977,0.006148,0.019752,0.001403,0.036749,-0.002022,-0.018473,0.066056,-0.026157,-0.026626,-0.08843,0.001793,0.051046,0.004866,0.036113,-0.028227,-0.018221,0.008847,-0.025759,0.061759,0.031615,-0.069523,0.033042,-0.053505,-0.02447,-0.004582,-0.064144,0.042211,-0.000113,-0.025723,Cluster1
-0.330938,-0.009638,-0.076629,-0.05737,-0.052547,-0.238963,0.159099,-0.060493,0.078721,0.289108,-0.260411,0.037048,0.008681,0.088449,0.134541,-0.05859,0.043168,0.076026,0.102192,0.032049,0.061901,-0.262323,0.016481,0.169469,0.158746,-0.037283,-0.002516,0.009569,0.058739,-0.041495,-0.130461,-0.095181,0.149299,-0.112678,0.202853,-0.083433,0.107458,-0.018114,-0.105155,0.20517,-0.062964,-0.023389,0.063945,-0.237192,-0.085806,0.039786,-0.073016,-0.066793,-0.201084,-0.037169,Cluster1
-0.113058,-0.011686,-0.05922,0.007105,-0.029074,-0.038863,-0.020706,0.049761,-0.013108,0.080417,-0.043987,0.033445,-0.017677,0.061128,-0.001996,-0.0037,0.005365,0.054222,0.039993,-0.00605,0.042558,-0.016239,0.016207,0.007723,0.020698,-0.006405,-0.00365,0.044675,-0.036091,-0.004348,-0.084681,-0.004935,0.042032,-0.026238,0.060068,-0.016006,-0.011491,0.015887,-0.022381,0.032001,0.011574,-0.068357,0.013418,-0.061527,-0.023572,-0.014544,-0.033835,0.073345,0.011169,-0.012077,Cluster1
-0.250015,-0.008424,-0.060332,-0.023061,-0.038421,-0.193184,0.082516,-0.024196,0.043666,0.218881,-0.187962,0.036018,0.007719,0.066702,0.084768,-0.039258,0.02317,0.072436,0.102104,0.001951,0.039419,-0.187775,0.022535,0.136081,0.10661,-0.027005,-0.019808,0.020791,0.040742,-0.036269,-0.112963,-0.058049,0.099418,-0.076216,0.132564,-0.07483,0.058584,-0.018175,-0.085994,0.140768,-0.036877,-0.014849,0.041529,-0.168719,-0.05712,0.01004,-0.078827,-0.028095,-0.134181,-0.036154,Cluster1
-0.148029,-0.031785,-0.060676,0.007233,-0.042749,-0.061089,-0.006227,0.008881,-0.008395,0.095058,-0.080333,0.065572,-0.021685,0.070005,0.021881,-0.042745,0.009355,0.055873,0.042996,-0.010405,0.02144,-0.024863,0.020197,0.042396,0.034067,-0.019613,-0.009248,0.053913,-0.016689,-0.037289,-0.084209,-0.009196,0.059914,-0.011061,0.071762,-0.028535,-0.005883,0.00363,-0.055427,0.080798,0.035757,-0.068944,0.016113,-0.066447,-0.025125,0.002059,-0.05059,0.030719,-0.014305,-0.029356,Cluster1
-0.190778,0.005642,-0.070136,-0.018813,-0.03495,-0.121379,0.045574,-0.015023,0.02263,0.157406,-0.133224,0.056536,-0.012315,0.061412,0.053731,-0.033495,0.018338,0.060013,0.06323,0.001035,0.027021,-0.124022,0.016856,0.068778,0.075915,-0.013286,-0.007473,0.039736,0.020538,-0.017341,-0.104716,-0.03356,0.09161,-0.049883,0.112203,-0.051373,0.037151,0.009555,-0.063265,0.114776,-0.024427,-0.040455,0.043796,-0.11529,-0.040739,0.009542,-0.048404,0.007925,-0.076626,-0.026182,Cluster1
-0.225344,0.001327,-0.069697,-0.019097,-0.050047,-0.147846,0.065247,-0.019619,0.037341,0.190333,-0.160959,0.049964,-0.003252,0.067451,0.071938,-0.032519,0.019688,0.062186,0.077788,0.000768,0.038834,-0.144655,0.023318,0.096714,0.091694,-0.023663,-0.017987,0.035277,0.033293,-0.029723,-0.102121,-0.039178,0.103087,-0.060738,0.125135,-0.057453,0.050984,-0.006412,-0.072626,0.125984,-0.02784,-0.03554,0.038848,-0.141015,-0.047509,0.014177,-0.060644,-0.001851,-0.106027,-0.033801,Cluster1
-0.300094,0.011181,-0.074787,-0.046977,-0.058396,-0.208933,0.130609,-0.04172,0.077803,0.261474,-0.224919,0.04727,-0.002175,0.067918,0.113631,-0.050595,0.042355,0.068291,0.102747,0.014273,0.065417,-0.236321,0.022424,0.163188,0.123377,-0.027506,-0.02516,0.023545,0.064386,-0.040832,-0.113783,-0.061707,0.134047,-0.105082,0.180987,-0.080704,0.093589,-0.013885,-0.099146,0.16544,-0.062611,-0.011349,0.04902,-0.203881,-0.066646,0.028402,-0.074318,-0.034587,-0.165952,-0.038997,Cluster1
-0.242329,0.001062,-0.072772,-0.022986,-0.05561,-0.179682,0.08485,-0.030725,0.052677,0.20139,-0.183845,0.04026,-0.005194,0.072241,0.073317,-0.032465,0.023726,0.0518,0.106252,0.00873,0.044711,-0.182808,0.033705,0.13277,0.109791,-0.024205,-0.031783,0.031621,0.034979,-0.017145,-0.099819,-0.034774,0.106236,-0.076586,0.142908,-0.068076,0.059529,-0.009877,-0.088392,0.118159,-0.040798,-0.017318,0.044253,-0.166059,-0.040716,0.00548,-0.062503,-0.015686,-0.129109,-0.038899,Cluster1
-0.152637,0.008523,-0.059417,0.009361,-0.058727,-0.089152,0.031064,0.012508,0.008998,0.148283,-0.097293,0.044815,-0.023491,0.053238,0.023127,-0.024726,0.01266,0.044855,0.039268,-0.032931,-0.000484,-0.069472,0.040204,0.043983,0.06148,-0.011559,-0.00275,0.065935,0.008457,-0.026271,-0.094206,-0.009192,0.073113,-0.031627,0.090568,-0.047273,0.022571,-0.021113,-0.054051,0.094778,-0.001102,-0.049193,0.026362,-0.096169,-0.03127,0.011631,-0.049352,0.033386,-0.041277,-0.048182,Cluster1
-0.162551,-0.009962,-0.085423,0.009647,-0.056361,-0.128377,0.061392,-0.03897,0.030559,0.162348,-0.131111,0.044075,-0.042028,0.034395,0.065406,0.008745,-0.018558,0.054104,0.070355,-0.009282,0.056574,-0.102495,0.014864,0.072847,0.067266,-0.014338,-0.041086,0.05208,0.035653,-0.026498,-0.093582,-0.060834,0.102012,-0.050397,0.052575,-0.048534,0.02274,0.030449,-0.05688,0.086978,-0.037333,-0.036674,0.03187,-0.113685,-0.041337,0.034963,-0.041817,-0.025796,-0.141022,-0.068907,Cluster1
-0.205644,-0.014458,-0.059846,0.003499,-0.048234,-0.091287,0.046995,-0.006077,0.017991,0.140816,-0.129245,0.059343,-0.018711,0.060724,0.03857,-0.015147,0.008261,0.068027,0.063023,-0.022813,0.061073,-0.112516,0.035312,0.063788,0.061612,-0.021643,-0.004849,0.031382,0.013706,-0.016886,-0.092976,-0.036449,0.076626,-0.030883,0.10408,-0.05292,0.040471,-0.022635,-0.051351,0.106881,-0.01298,-0.031292,0.027444,-0.111525,-0.030809,0.011317,-0.047483,0.019691,-0.089833,-0.023408,Cluster1
-0.336369,0.004794,-0.076668,-0.059183,-0.059171,-0.234926,0.15104,-0.054187,0.084843,0.295601,-0.277686,0.032833,0.018342,0.074306,0.122965,-0.061802,0.049307,0.083619,0.123231,0.02927,0.07654,-0.281599,0.024037,0.176824,0.156174,-0.04968,-0.020461,0.019724,0.078703,-0.032889,-0.114384,-0.092953,0.16462,-0.116218,0.196338,-0.081871,0.123393,-0.0147,-0.1112,0.195803,-0.077036,-0.015403,0.064206,-0.22397,-0.067765,0.041656,-0.078231,-0.042259,-0.206745,-0.029368,Cluster1
-0.255316,0.003055,-0.106377,-0.025858,-0.037624,-0.228346,0.100131,-0.031216,0.036349,0.200677,-0.214773,0.033033,-0.012262,0.084023,0.091234,-0.044699,0.045099,0.076226,0.06683,0.013342,0.040032,-0.174398,-0.001408,0.128495,0.076429,-0.039863,-0.018387,-0.001766,0.09505,-0.047247,-0.09383,-0.060488,0.110362,-0.076323,0.137835,-0.10272,0.076618,-0.035816,-0.083037,0.144867,-0.030533,-0.017658,0.06438,-0.150205,-0.048438,0.044833,-0.081879,-0.005401,-0.139731,-0.048551,Cluster1
-0.050763,-0.011273,-0.047486,0.040693,-0.027376,-0.001203,-0.068028,0.036871,-0.036358,0.021477,0.004296,0.063652,-0.015193,0.052423,-0.020775,-0.00573,-0.032381,0.038132,0.016314,-0.026838,-0.017094,0.053608,0.020202,-0.042612,-0.010318,0.008797,-0.014477,0.060009,-0.046898,-0.01971,-0.070866,0.016424,0.02745,0.027247,-0.000868,-0.007744,-0.041133,0.00254,-0.026636,0.025231,0.039292,-0.075621,0.00582,0.000852,-0.00255,-0.013328,-0.045574,0.073552,0.040156,-0.025687,Cluster1
-0.148486,-0.002381,-0.059255,0.006986,-0.041493,-0.080256,0.003945,0.004609,0.002849,0.118045,-0.083274,0.054586,-0.008905,0.057104,0.031023,-0.017039,-0.001047,0.054278,0.049233,-0.011829,0.0158,-0.053299,0.022413,0.038203,0.049756,-0.007282,-0.015167,0.045901,0.000629,-0.025096,-0.087219,-0.009828,0.069752,-0.021846,0.06853,-0.037134,0.009327,0.002552,-0.045539,0.075954,0.001946,-0.056207,0.026147,-0.081722,-0.029051,0.003137,-0.050003,0.034457,-0.040129,-0.025108,Cluster1
